filename,width,height,class,xmin,ymin,xmax,ymax
Dipto_ 84.jpg,1920,1080,motorbike,973,403,1014,495
Dipto_ 84.jpg,1920,1080,motorbike,953,409,963,430
86290382_186019596075772_7798517821817749504_n.jpg,720,960,car,363,312,504,422
86290382_186019596075772_7798517821817749504_n.jpg,720,960,bus,3,2,378,719
86290382_186019596075772_7798517821817749504_n.jpg,720,960,car,586,300,688,380
Dipto_344.JPG,933,474,pickup,23,59,916,474
Pias (84).jpg,854,480,three wheelers (CNG),222,251,288,345
Pias (84).jpg,854,480,bicycle,299,264,314,295
Pias (84).jpg,854,480,car,132,257,184,288
Pias (84).jpg,854,480,car,194,253,226,282
Pias (84).jpg,854,480,car,279,250,296,267
Pias (84).jpg,854,480,car,57,251,93,275
Pias (84).jpg,854,480,car,1,252,51,278
230.jpg,644,362,bus,215,166,293,258
230.jpg,644,362,minivan,207,274,284,361
230.jpg,644,362,car,1,266,71,328
230.jpg,644,362,bus,172,142,255,239
230.jpg,644,362,bus,270,97,306,125
230.jpg,644,362,bus,263,124,304,158
230.jpg,644,362,rickshaw,74,320,124,362
230.jpg,644,362,rickshaw,85,293,134,342
230.jpg,644,362,rickshaw,128,285,170,350
230.jpg,644,362,rickshaw,93,236,125,265
230.jpg,644,362,rickshaw,102,217,130,243
230.jpg,644,362,van,428,291,504,361
230.jpg,644,362,suv,384,256,461,345
230.jpg,644,362,car,141,221,190,253
230.jpg,644,362,minibus,349,142,408,207
230.jpg,644,362,car,561,254,633,298
230.jpg,644,362,car,95,176,133,197
230.jpg,644,362,three wheelers (CNG),43,215,85,265
230.jpg,644,362,car,4,249,62,265
230.jpg,644,362,rickshaw,48,148,63,163
230.jpg,644,362,car,367,227,418,254
230.jpg,644,362,rickshaw,367,235,401,300
230.jpg,644,362,rickshaw,545,309,585,358
230.jpg,644,362,rickshaw,490,274,526,332
230.jpg,644,362,rickshaw,483,259,522,290
230.jpg,644,362,rickshaw,524,262,567,312
230.jpg,644,362,human hauler,434,189,501,239
230.jpg,644,362,rickshaw,616,232,644,264
230.jpg,644,362,rickshaw,511,232,543,259
230.jpg,644,362,car,48,171,88,188
230.jpg,644,362,suv,79,160,119,178
230.jpg,644,362,three wheelers (CNG),137,202,170,226
230.jpg,644,362,car,155,119,182,131
230.jpg,644,362,rickshaw,160,145,176,167
230.jpg,644,362,rickshaw,135,149,152,169
230.jpg,644,362,minivan,1,204,36,243
230.jpg,644,362,van,210,128,264,145
230.jpg,644,362,rickshaw,485,175,504,199
230.jpg,644,362,rickshaw,575,232,606,251
230.jpg,644,362,van,594,328,644,361
Navid_451.jpg,1080,1920,suv,438,781,675,995
Navid_451.jpg,1080,1920,suv,79,803,214,906
Navid_451.jpg,1080,1920,three wheelers (CNG),225,795,281,871
Navid_451.jpg,1080,1920,car,403,806,446,853
Navid_451.jpg,1080,1920,suv,691,795,802,910
Navid_451.jpg,1080,1920,car,788,833,1079,1114
Numan_(206).jpg,1906,1080,pickup,700,9,1900,1074
Numan_(206).jpg,1906,1080,truck,373,7,808,534
Numan_(206).jpg,1906,1080,truck,170,2,436,245
Dipto_768.jpg,352,498,auto rickshaw,170,317,192,349
Dipto_768.jpg,352,498,auto rickshaw,211,316,231,343
Navid_551.jpg,1920,1080,motorbike,1065,537,1177,708
Navid_551.jpg,1920,1080,car,824,586,908,638
Navid_551.jpg,1920,1080,bicycle,995,544,1020,607
Navid_551.jpg,1920,1080,minivan,1145,510,1169,527
Navid_551.jpg,1920,1080,three wheelers (CNG),1208,492,1232,537
Navid_551.jpg,1920,1080,rickshaw,1041,531,1065,570
Navid_551.jpg,1920,1080,rickshaw,1129,512,1145,533
Dipto_532.JPG,2959,2679,suv,1330,1030,1903,1212
Dipto_532.JPG,2959,2679,suv,1221,1043,1346,1241
Dipto_532.JPG,2959,2679,car,1823,1032,1954,1146
Dipto_532.JPG,2959,2679,rickshaw,1379,1058,1644,1455
Dipto_532.JPG,2959,2679,rickshaw,2746,914,2959,1512
Dipto_532.JPG,2959,2679,motorbike,2155,1085,2959,2652
Navid_565.jpg,1920,1080,motorbike,1162,662,1243,801
Navid_565.jpg,1920,1080,motorbike,1255,615,1350,781
Navid_565.jpg,1920,1080,three wheelers (CNG),1412,584,1542,730
Dipto_722.jpg,640,352,car,135,221,180,245
Dipto_722.jpg,640,352,bus,79,183,207,221
Dipto_722.jpg,640,352,bus,232,187,359,232
Dipto_722.jpg,640,352,bus,191,173,259,212
Dipto_722.jpg,640,352,bus,553,182,625,225
Dipto_722.jpg,640,352,bus,1,192,29,225
Numan_(385).jpg,3024,4032,ambulance,1424,1741,1827,2085
Numan_(385).jpg,3024,4032,van,414,1717,1070,2076
Numan_(385).jpg,3024,4032,car,1341,1840,1450,2008
Numan_(385).jpg,3024,4032,bus,2141,1595,2698,2220
Numan_(385).jpg,3024,4032,car,1814,1847,1924,1941
Numan_(385).jpg,3024,4032,car,1962,1856,2079,1949
Numan_(385).jpg,3024,4032,van,2057,1845,2124,1924
Numan_(196).jpg,640,360,rickshaw,391,114,592,360
Numan_(196).jpg,640,360,rickshaw,260,85,354,231
Numan_(196).jpg,640,360,rickshaw,413,86,501,148
Numan_(196).jpg,640,360,suv,541,74,612,136
Numan_(196).jpg,640,360,car,571,98,640,218
Numan_(196).jpg,640,360,three wheelers (CNG),475,76,532,121
Numan_(196).jpg,640,360,rickshaw,339,78,394,123
Numan_(196).jpg,640,360,bus,430,45,491,76
Navid_359.jpg,1125,625,motorbike,750,266,871,492
Navid_359.jpg,1125,625,rickshaw,689,228,806,423
Navid_359.jpg,1125,625,rickshaw,490,203,536,252
Navid_359.jpg,1125,625,rickshaw,674,212,740,329
Pias (246).jpg,854,480,bus,652,299,722,350
Pias (246).jpg,854,480,bus,215,285,276,309
Pias (246).jpg,854,480,car,302,366,853,478
Pias (246).jpg,854,480,car,748,345,854,383
Pias (246).jpg,854,480,car,303,322,491,394
Pias (246).jpg,854,480,car,476,321,576,382
Pias (246).jpg,854,480,car,194,311,268,357
Pias (246).jpg,854,480,car,239,310,282,338
Pias (246).jpg,854,480,car,437,321,488,347
Pias (246).jpg,854,480,minivan,295,300,411,350
Pias (246).jpg,854,480,motorbike,1,372,172,477
Pias (246).jpg,854,480,suv,1,288,106,407
Pias (246).jpg,854,480,three wheelers (CNG),93,299,163,375
Pias (246).jpg,854,480,three wheelers (CNG),153,303,202,363
Pias (246).jpg,854,480,van,83,293,138,316
Dipto_793.jpg,1920,1080,three wheelers (CNG),750,514,903,690
Dipto_793.jpg,1920,1080,suv,483,531,685,676
Dipto_793.jpg,1920,1080,pickup,593,492,702,631
Dipto_ 128.jpg,1680,1080,minivan,1057,678,1434,860
Dipto_ 128.jpg,1680,1080,truck,748,678,905,795
Dipto_ 128.jpg,1680,1080,bus,616,704,651,740
Dipto_466.jpg,777,529,three wheelers (CNG),480,11,572,121
Dipto_466.jpg,777,529,truck,583,22,777,215
Dipto_466.jpg,777,529,truck,156,1,440,106
Navid_626.JPG,4096,2304,three wheelers (CNG),2640,1691,2734,1793
Navid_626.JPG,4096,2304,rickshaw,3075,1659,3195,1835
Navid_626.JPG,4096,2304,three wheelers (CNG),3193,1654,3405,1859
Navid_626.JPG,4096,2304,bicycle,3493,1602,3632,1930
Navid_626.JPG,4096,2304,rickshaw,2134,1606,2549,1930
Navid_626.JPG,4096,2304,bus,1340,1209,2014,2065
Navid_626.JPG,4096,2304,rickshaw,614,1579,1028,2209
Navid_626.JPG,4096,2304,rickshaw,1221,1665,1353,1964
Navid_626.JPG,4096,2304,rickshaw,551,1700,679,1998
Navid_626.JPG,4096,2304,wheelbarrow,2833,1690,2934,1804
Navid_198.jpg,956,476,rickshaw,94,165,352,469
Navid_198.jpg,956,476,rickshaw,350,191,408,264
Navid_198.jpg,956,476,rickshaw,466,196,524,287
Navid_198.jpg,956,476,minivan,805,184,935,232
Dipto_ 48.jpg,1920,1080,motorbike,436,649,1809,1078
Dipto_ 48.jpg,1920,1080,three wheelers (CNG),143,424,246,503
Dipto_ 48.jpg,1920,1080,rickshaw,315,379,470,554
Dipto_ 48.jpg,1920,1080,pickup,335,381,543,490
Dipto_ 48.jpg,1920,1080,bus,493,279,763,455
Dipto_ 48.jpg,1920,1080,policecar,777,353,851,434
Dipto_ 48.jpg,1920,1080,bus,757,316,840,356
Dipto_ 48.jpg,1920,1080,motorbike,1776,389,1895,533
Dipto_ 48.jpg,1920,1080,motorbike,1731,415,1772,455
Dipto_ 48.jpg,1920,1080,motorbike,1623,407,1667,439
Dipto_ 48.jpg,1920,1080,rickshaw,1585,389,1622,434
Dipto_ 48.jpg,1920,1080,rickshaw,1539,380,1579,437
Dipto_ 48.jpg,1920,1080,rickshaw,1441,386,1467,419
Dipto_ 48.jpg,1920,1080,three wheelers (CNG),1255,383,1291,415
Dipto_ 48.jpg,1920,1080,three wheelers (CNG),1207,384,1250,409
Dipto_ 48.jpg,1920,1080,three wheelers (CNG),1174,382,1200,405
Dipto_ 48.jpg,1920,1080,bus,1190,357,1288,384
Dipto_ 48.jpg,1920,1080,bus,1290,359,1440,414
Dipto_ 48.jpg,1920,1080,car,1480,385,1526,424
Dipto_ 48.jpg,1920,1080,rickshaw,1335,389,1367,410
Dipto_ 48.jpg,1920,1080,rickshaw,1300,383,1334,408
Dipto_ 48.jpg,1920,1080,rickshaw,1408,385,1435,410
1571329552_2.jpg,900,472,car,577,395,706,472
1571329552_2.jpg,900,472,car,769,440,867,472
1571329552_2.jpg,900,472,car,716,362,844,439
1571329552_2.jpg,900,472,car,526,312,628,423
1571329552_2.jpg,900,472,car,796,300,899,357
1571329552_2.jpg,900,472,car,685,307,787,372
1571329552_2.jpg,900,472,car,503,274,576,311
1571329552_2.jpg,900,472,car,524,245,597,271
1571329552_2.jpg,900,472,car,603,230,653,301
1571329552_2.jpg,900,472,car,483,215,551,247
1571329552_2.jpg,900,472,car,483,191,533,215
1571329552_2.jpg,900,472,car,478,175,522,192
1571329552_2.jpg,900,472,car,479,160,512,175
1571329552_2.jpg,900,472,car,755,215,793,255
1571329552_2.jpg,900,472,car,749,257,811,308
1571329552_2.jpg,900,472,car,126,320,229,396
1571329552_2.jpg,900,472,car,223,272,301,335
1571329552_2.jpg,900,472,car,122,260,162,294
1571329552_2.jpg,900,472,car,200,222,247,268
1571329552_2.jpg,900,472,car,529,164,552,200
1571329552_2.jpg,900,472,car,1,430,43,472
1571329552_2.jpg,900,472,car,315,299,407,336
1571329552_2.jpg,900,472,car,342,137,365,169
1571329552_2.jpg,900,472,car,306,125,323,145
1571329552_2.jpg,900,472,car,280,141,304,160
1571329552_2.jpg,900,472,car,250,162,286,185
1571329552_2.jpg,900,472,car,334,115,352,130
1571329552_2.jpg,900,472,car,366,113,393,129
1571329552_2.jpg,900,472,car,250,117,273,129
1571329552_2.jpg,900,472,car,275,211,327,233
1571329552_2.jpg,900,472,car,293,174,322,205
1571329552_2.jpg,900,472,car,227,442,375,472
1571329552_2.jpg,900,472,car,491,107,513,118
1571329552_2.jpg,900,472,car,274,121,299,129
1571329552_2.jpg,900,472,car,396,108,412,121
1571329552_2.jpg,900,472,car,786,186,850,212
1571329552_2.jpg,900,472,minivan,826,224,898,294
1571329552_2.jpg,900,472,minivan,658,239,748,308
1571329552_2.jpg,900,472,minivan,689,147,726,206
1571329552_2.jpg,900,472,three wheelers (CNG),728,182,768,212
1571329552_2.jpg,900,472,three wheelers (CNG),647,199,678,232
1571329552_2.jpg,900,472,three wheelers (CNG),556,175,589,189
1571329552_2.jpg,900,472,three wheelers (CNG),492,136,522,151
1571329552_2.jpg,900,472,three wheelers (CNG),2,327,64,429
1571329552_2.jpg,900,472,three wheelers (CNG),528,155,559,163
1571329552_2.jpg,900,472,pickup,482,85,505,107
1571329552_2.jpg,900,472,pickup,20,187,88,260
1571329552_2.jpg,900,472,motorbike,178,281,216,320
1571329552_2.jpg,900,472,motorbike,481,281,501,332
1571329552_2.jpg,900,472,motorbike,769,186,787,209
1571329552_2.jpg,900,472,pickup,253,336,383,442
1571329552_2.jpg,900,472,motorbike,189,147,205,157
1571329552_2.jpg,900,472,motorbike,208,140,215,156
1571329552_2.jpg,900,472,minivan,217,129,251,156
1571329552_2.jpg,900,472,bus,193,96,240,132
1571329552_2.jpg,900,472,bus,265,76,311,117
1571329552_2.jpg,900,472,bus,314,78,361,109
1571329552_2.jpg,900,472,bus,25,139,146,187
1571329552_2.jpg,900,472,minibus,132,158,218,213
1571329552_2.jpg,900,472,suv,218,186,286,217
1571329552_2.jpg,900,472,suv,90,215,178,254
1571329552_2.jpg,900,472,suv,364,158,407,181
1571329552_2.jpg,900,472,minivan,381,130,415,145
1571329552_2.jpg,900,472,suv,325,180,389,206
1571329552_2.jpg,900,472,minivan,328,213,389,242
1571329552_2.jpg,900,472,minivan,325,244,401,300
1571329552_2.jpg,900,472,minivan,66,281,120,377
1571329552_2.jpg,900,472,bus,515,95,574,138
1571329552_2.jpg,900,472,bus,576,112,673,177
1571329552_2.jpg,900,472,bus,676,111,708,141
1571329552_2.jpg,900,472,bus,596,89,650,113
1571329552_2.jpg,900,472,bus,570,74,596,102
1571329552_2.jpg,900,472,bus,540,69,569,95
1571329552_2.jpg,900,472,bus,505,69,530,91
1571329552_2.jpg,900,472,bus,531,66,540,92
1571329552_2.jpg,900,472,van,574,187,644,233
1571329552_2.jpg,900,472,minivan,400,85,419,100
1571329552_2.jpg,900,472,motorbike,413,103,422,117
1571329552_2.jpg,900,472,car,55,393,218,472
Dipto_ 78.jpg,1920,1080,motorbike,646,668,1920,1075
Dipto_ 78.jpg,1920,1080,truck,1179,212,1367,496
Dipto_ 78.jpg,1920,1080,truck,1597,374,1752,465
Dipto_ 78.jpg,1920,1080,pickup,1370,363,1469,483
Dipto_ 78.jpg,1920,1080,bus,1469,385,1546,439
Dipto_ 78.jpg,1920,1080,car,1155,410,1185,433
Dipto_ 78.jpg,1920,1080,bus,1121,389,1168,430
Dipto_ 47.jpg,1920,1080,motorbike,942,596,1126,849
Dipto_ 47.jpg,1920,1080,motorbike,853,556,892,616
Dipto_ 47.jpg,1920,1080,motorbike,798,553,813,582
Dipto_ 47.jpg,1920,1080,truck,1,255,480,692
Dipto_378.jpg,1920,1080,van,1654,655,1920,1075
Dipto_378.jpg,1920,1080,van,811,596,918,692
Dipto_378.jpg,1920,1080,bus,1222,439,1560,806
Dipto_378.jpg,1920,1080,bus,942,435,1213,766
Dipto_378.jpg,1920,1080,bus,839,559,881,592
Navid_786.jpg,1920,1080,bus,694,333,1664,617
Navid_786.jpg,1920,1080,bicycle,589,495,672,564
Navid_786.jpg,1920,1080,motorbike,75,525,175,659
Navid_786.jpg,1920,1080,bus,1,378,96,585
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,pickup,1,215,111,483
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,rickshaw,592,314,644,369
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,bus,167,181,472,458
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,suv,522,282,644,328
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,car,527,255,624,281
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,motorbike,149,215,177,272
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,bus,465,86,590,243
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,bus,300,64,429,202
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,bus,202,62,302,171
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,bus,504,26,594,74
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,bus,392,11,474,66
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,pickup,40,114,103,156
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,bus,35,9,138,78
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,bus,245,31,356,59
34f5709bfd55cb445a3e30ca61eef28f-Untitled-2.jpg,644,483,rickshaw,432,132,465,214
Navid_292.jpg,1280,720,bus,543,381,730,591
Navid_292.jpg,1280,720,bus,948,283,1014,381
Navid_292.jpg,1280,720,bus,647,331,774,447
Navid_292.jpg,1280,720,bicycle,203,531,263,644
Pias (8).jpg,854,480,car,28,324,332,441
Pias (8).jpg,854,480,pickup,1,270,137,431
Pias (8).jpg,854,480,motorbike,410,341,437,395
Pias (8).jpg,854,480,suv,289,296,376,389
Pias (8).jpg,854,480,three wheelers (CNG),176,293,264,331
Pias (8).jpg,854,480,suv,354,296,396,359
Pias (8).jpg,854,480,bus,298,267,356,299
Pias (8).jpg,854,480,car,139,276,173,303
Pias (8).jpg,854,480,car,257,300,301,327
Dipto_629.jpg,1920,1080,car,818,621,893,671
Navid_499.jpg,1080,1920,car,479,684,609,763
Navid_499.jpg,1080,1920,van,159,657,239,732
Navid_499.jpg,1080,1920,car,270,678,330,722
Navid_499.jpg,1080,1920,suv,237,669,275,707
Navid_499.jpg,1080,1920,motorbike,132,669,156,714
Navid_499.jpg,1080,1920,rickshaw,2,653,82,780
Navid_499.jpg,1080,1920,motorbike,117,667,130,700
Pias (279).jpg,854,480,car,375,290,853,480
Pias (279).jpg,854,480,motorbike,204,296,265,394
Pias (279).jpg,854,480,motorbike,397,279,432,321
Pias (279).jpg,854,480,car,491,275,541,297
Pias (279).jpg,854,480,three wheelers (CNG),825,286,854,331
Dipto_ 71.jpg,1920,1080,motorbike,548,472,1906,1080
Dipto_ 71.jpg,1920,1080,truck,916,170,1018,303
Dipto_ 71.jpg,1920,1080,bus,1054,240,1067,259
Dipto_602.jpg,1920,1080,bus,955,535,1062,673
Dipto_602.jpg,1920,1080,truck,543,508,775,691
Navid_429.jpg,1080,1920,three wheelers (CNG),829,899,1025,1137
Navid_429.jpg,1080,1920,motorbike,693,922,740,1043
Navid_429.jpg,1080,1920,truck,247,730,632,1147
Navid_429.jpg,1080,1920,three wheelers (CNG),2,894,182,1132
Navid_429.jpg,1080,1920,car,777,932,840,1032
Navid_429.jpg,1080,1920,rickshaw,1012,921,1073,1024
Dipto_ 109.jpg,1914,896,three wheelers (CNG),8,476,461,896
Dipto_ 109.jpg,1914,896,truck,570,231,915,725
Dipto_ 109.jpg,1914,896,bus,1219,147,1914,875
Dipto_ 109.jpg,1914,896,bus,961,485,1112,673
Dipto_ 109.jpg,1914,896,minivan,924,559,962,649
Dipto_ 109.jpg,1914,896,rickshaw,1113,586,1149,638
Dipto_ 109.jpg,1914,896,truck,1134,557,1217,637
Dipto_ 126.jpg,1659,1015,bus,1129,536,1556,909
Dipto_ 126.jpg,1659,1015,bus,980,636,1136,814
Dipto_ 126.jpg,1659,1015,pickup,821,654,958,812
Dipto_ 126.jpg,1659,1015,car,1565,715,1659,798
Dipto_ 126.jpg,1659,1015,bus,659,685,758,788
Navid_235.jpg,1920,1080,van,1221,741,1606,1080
Navid_235.jpg,1920,1080,car,1498,574,1676,757
Navid_235.jpg,1920,1080,van,886,488,1218,709
Navid_235.jpg,1920,1080,car,839,725,1114,1011
Navid_235.jpg,1920,1080,rickshaw,606,443,708,533
Navid_235.jpg,1920,1080,bus,71,323,374,457
Navid_235.jpg,1920,1080,car,741,614,995,767
Navid_235.jpg,1920,1080,car,622,528,839,665
Pias (507).jpg,1280,720,bus,403,383,531,501
Numan_(316).jpg,1920,1080,suv,502,668,833,833
Numan_(316).jpg,1920,1080,van,1155,708,1278,808
Numan_(316).jpg,1920,1080,three wheelers (CNG),33,625,204,829
Numan_(316).jpg,1920,1080,motorbike,305,680,432,800
Numan_(316).jpg,1920,1080,car,758,722,852,800
Numan_(316).jpg,1920,1080,three wheelers (CNG),862,720,903,781
Numan_(316).jpg,1920,1080,car,957,735,1021,785
Numan_(316).jpg,1920,1080,motorbike,1055,729,1082,791
Numan_(316).jpg,1920,1080,minivan,1081,720,1138,787
Numan_(316).jpg,1920,1080,three wheelers (CNG),920,728,941,757
Numan_(316).jpg,1920,1080,pickup,1304,712,1449,818
Numan_(316).jpg,1920,1080,bus,1405,665,1643,772
Numan_(316).jpg,1920,1080,minivan,1601,734,1691,775
Numan_(316).jpg,1920,1080,car,1585,721,1920,911
Numan_(316).jpg,1920,1080,motorbike,1107,721,1177,854
Numan_	(5).jpg,1920,1080,three wheelers (CNG),390,759,525,941
Numan_	(5).jpg,1920,1080,three wheelers (CNG),1753,837,1913,1033
Numan_	(5).jpg,1920,1080,three wheelers (CNG),1696,784,1890,947
Numan_	(5).jpg,1920,1080,three wheelers (CNG),1576,686,1713,829
Numan_	(5).jpg,1920,1080,three wheelers (CNG),1651,733,1825,866
Numan_	(5).jpg,1920,1080,three wheelers (CNG),1580,621,1704,692
Numan_	(5).jpg,1920,1080,three wheelers (CNG),1745,637,1888,708
Numan_	(5).jpg,1920,1080,three wheelers (CNG),1513,592,1617,668
Numan_	(5).jpg,1920,1080,three wheelers (CNG),470,543,543,641
Numan_	(5).jpg,1920,1080,motorbike,405,623,468,729
Numan_	(5).jpg,1920,1080,bus,2,672,270,1078
Numan_	(5).jpg,1920,1080,car,629,545,737,635
Numan_	(5).jpg,1920,1080,car,508,425,564,478
Numan_	(5).jpg,1920,1080,car,370,961,611,1080
Numan_	(5).jpg,1920,1080,car,647,817,870,1010
Numan_	(5).jpg,1920,1080,pickup,615,336,663,405
Numan_	(5).jpg,1920,1080,car,577,351,611,382
Numan_	(5).jpg,1920,1080,car,568,333,599,358
Numan_	(5).jpg,1920,1080,truck,543,308,575,321
Numan_	(5).jpg,1920,1080,three wheelers (CNG),525,319,549,344
Numan_	(5).jpg,1920,1080,three wheelers (CNG),549,321,568,343
Numan_	(5).jpg,1920,1080,car,623,319,648,333
Numan_	(5).jpg,1920,1080,pickup,649,321,681,354
Numan_	(5).jpg,1920,1080,car,596,321,617,346
Numan_	(5).jpg,1920,1080,car,1449,863,1768,1049
Numan_	(5).jpg,1920,1080,car,1280,963,1576,1070
Numan_	(5).jpg,1920,1080,car,1610,1017,1904,1070
Numan_	(5).jpg,1920,1080,minivan,1247,696,1468,876
Numan_	(5).jpg,1920,1080,motorbike,1162,847,1272,1059
Numan_	(5).jpg,1920,1080,motorbike,1276,843,1388,986
Numan_	(5).jpg,1920,1080,motorbike,1400,861,1478,974
Numan_	(5).jpg,1920,1080,motorbike,1355,815,1441,972
Numan_	(5).jpg,1920,1080,car,1027,704,1231,859
Numan_	(5).jpg,1920,1080,car,1786,712,1917,849
Numan_	(5).jpg,1920,1080,suv,1402,608,1584,723
Numan_	(5).jpg,1920,1080,suv,1213,586,1376,686
Numan_	(5).jpg,1920,1080,three wheelers (CNG),1049,565,1133,637
Numan_	(5).jpg,1920,1080,bus,1115,402,1331,514
Numan_	(5).jpg,1920,1080,pickup,1021,429,1125,502
Numan_	(5).jpg,1920,1080,car,982,639,1123,776
Numan_	(5).jpg,1920,1080,car,913,598,1049,704
Numan_	(5).jpg,1920,1080,car,1070,604,1213,710
Numan_	(5).jpg,1920,1080,three wheelers (CNG),1264,553,1374,596
Numan_	(5).jpg,1920,1080,van,880,514,1006,649
Numan_	(5).jpg,1920,1080,van,873,427,945,490
Numan_	(5).jpg,1920,1080,van,815,470,906,566
Numan_	(5).jpg,1920,1080,minivan,778,422,819,500
Numan_	(5).jpg,1920,1080,minivan,752,408,806,461
Numan_	(5).jpg,1920,1080,bus,892,344,987,415
Numan_	(5).jpg,1920,1080,pickup,851,368,912,415
Numan_	(5).jpg,1920,1080,three wheelers (CNG),967,446,1018,494
Numan_	(5).jpg,1920,1080,truck,955,399,1049,449
Numan_	(5).jpg,1920,1080,bus,1047,395,1125,445
Numan_	(5).jpg,1920,1080,pickup,735,360,789,416
Numan_	(5).jpg,1920,1080,suv,792,359,829,404
Numan_	(5).jpg,1920,1080,bus,791,310,828,337
Numan_	(5).jpg,1920,1080,car,738,343,765,359
Numan_	(5).jpg,1920,1080,car,734,317,761,334
Numan_	(5).jpg,1920,1080,pickup,711,326,744,367
Numan_	(5).jpg,1920,1080,three wheelers (CNG),1468,763,1645,870
Numan_	(5).jpg,1920,1080,car,1406,710,1633,810
Numan_	(5).jpg,1920,1080,car,1296,653,1464,719
Numan_	(5).jpg,1920,1080,car,1449,573,1578,627
Numan_	(5).jpg,1920,1080,minivan,1176,514,1275,575
Numan_	(5).jpg,1920,1080,minivan,1057,506,1155,561
Numan_	(5).jpg,1920,1080,car,1004,551,1098,633
Numan_	(5).jpg,1920,1080,motorbike,1355,496,1393,539
Numan_	(5).jpg,1920,1080,suv,1355,539,1467,601
Dipto_627.jpg,1920,1080,bus,1091,586,1174,651
Numan_(96).jpg,640,360,bus,151,34,420,218
Numan_(96).jpg,640,360,bus,27,62,180,174
Numan_(96).jpg,640,360,bus,404,1,638,352
Numan_(96).jpg,640,360,pickup,1,80,42,296
Navid_196.jpg,957,499,motorbike,207,239,384,396
Navid_196.jpg,957,499,rickshaw,9,204,168,379
Navid_196.jpg,957,499,rickshaw,424,218,520,329
Navid_196.jpg,957,499,motorbike,722,226,766,285
Navid_196.jpg,957,499,motorbike,572,222,595,261
Navid_196.jpg,957,499,three wheelers (CNG),660,219,710,260
Navid_196.jpg,957,499,pickup,753,195,891,266
Dipto_393.jpg,1920,1080,bus,1001,323,1287,672
Navid_144.jpg,1280,720,car,763,337,826,390
Navid_144.jpg,1280,720,bus,312,286,503,425
Navid_144.jpg,1280,720,suv,508,310,753,503
Navid_67.jpg,1920,1080,rickshaw,1180,360,1576,1043
Navid_67.jpg,1920,1080,three wheelers (CNG),649,351,1208,906
Navid_67.jpg,1920,1080,minibus,1423,198,1686,476
Navid_67.jpg,1920,1080,car,1341,257,1449,374
Navid_67.jpg,1920,1080,three wheelers (CNG),1010,286,1245,480
Navid_67.jpg,1920,1080,rickshaw,1664,266,1759,441
Navid_67.jpg,1920,1080,car,527,433,700,621
Navid_67.jpg,1920,1080,pickup,1,251,670,465
Navid_67.jpg,1920,1080,rickshaw,64,215,215,355
Navid_67.jpg,1920,1080,rickshaw,874,223,908,292
Navid_67.jpg,1920,1080,rickshaw,1862,298,1920,473
Navid_67.jpg,1920,1080,car,1225,294,1364,431
